id_match,A0004,A0509,A1014,A1519,A2024,A2529,A3034,A3539,A4044,A4549,A5054,A5559,A6064,A65PL,pop,pseektrtdisp10x10,pseektrthc10x10,pseektrthosp10x10,ssatrtmindisp10x10,ssatrtminhc10x10,ssatrtminhosp10x10,iso,country,admin_name,admin_type
173,40612.6100559235,39792.4788269997,30514.9969329834,23683.0878486633,11916.9129137993,11320.1402065754,9127.34609651566,8072.24161171914,7935.53577679396,3783.54034695029,5523.00560081006,2294.25047889352,3244.69914957881,4463.70647609234,121879.463439375,0.497728913838481,0.497805236585279,0.498347550357154,376.427605876216,230.650438098732,103.987258755833,SOM,Somalia,Nugaal,Region
439,396449.159223914,356869.285538435,327840.415023238,315006.360241652,286540.683028281,234844.369525999,187972.594120234,172761.675670996,145634.099443004,115801.814421013,86839.204029426,58644.5492345095,42320.5173065178,83270.8519368545,2057477.13398172,0.728412282517833,0.743798943529738,0.671046597906884,11.129133793406,11.3040350025005,16.8026465104785,GHA,Ghana,Brong Ahafo,Region
58,143657.502536774,171438.787475586,161322.428829193,92778.3698062897,52690.6085834503,49784.0752248764,52381.2983875275,53218.5084896088,36861.100025177,31014.8438062668,35848.7411737442,20358.9392938614,19397.5030007362,49172.8164224625,654829.233043194,0.548481248947511,0.57681803878196,0.569413091072779,33.5598756089268,20.3865718191969,21.2363442647748,BEN,Benin,Collines,Department
446,372889.8397578,375351.23938787,339406.499689668,326287.701215595,275494.731971025,226720.208534598,194140.521160841,180393.555697829,147712.13645348,124417.02006267,106557.084772304,77707.2889410183,58869.0623675958,131368.631724998,2189074.44259162,0.746190006554869,0.758083232178176,0.673064023502602,7.21857225276623,6.96148888976121,16.16201372694,GHA,Ghana,Volta,Region
726,922113.38873291,740199.687545777,572209.715515137,513984.894989014,439688.137878418,406847.98879242,315639.193534851,243415.876045227,213761.214057922,149453.594245911,136674.593296051,60497.6272449494,81148.8239269257,138111.986774445,3271433.64630127,0.581417046178728,0.54534147688623,0.545364923995627,18.3601241633737,21.3233864884052,13.7297074979491,NGA,Nigeria,Kogi,State
432,88892.1164560318,75489.3169555664,58271.635278225,52947.8829464913,50713.3987851143,46127.8990864754,35133.9896030426,25969.1030516625,19411.4600372315,15294.8672050238,11026.929171443,7133.38611334562,5838.44047343731,7782.04497581721,335651.036727309,0.178389059669442,0.174921758493673,0.252547956608796,124.450814914703,124.897290500758,205.878983238008,ETH,Ethiopia,Gambela,State
333,63649.6283340454,61504.0633239746,44470.9552268982,42261.8851165772,32666.498954773,32168.6750450134,23312.1440086365,22003.25639534,15687.4389801025,12464.9959979057,8823.53586864472,5577.47932982445,6556.88691067696,19487.2048597336,265480.956694126,0.685378842055798,0.607371491193771,0.668107829491297,21.8458490928014,45.2236244996389,47.5742387690787,LBR,Liberia,Lofa,County
385,105757.398405075,73990.4940567017,59396.419374466,53901.6899232865,48537.7656526566,43716.179848671,34828.19003582,22590.8832321167,23910.4969239235,15246.2649962902,10691.6444151402,10185.2553417683,5990.37091040611,5183.75599622727,334178.916650772,0.5,0.5,0.5,50.2978832471938,52.0824959171636,52.4365012010699,CAF,Central African Republic,Ouham,Prefecture
485,23954.6008014679,21638.6937351227,19616.2438087463,17442.8770017624,15849.5147600174,13450.8132715225,10756.3374724388,8253.8480963707,6491.07904195786,5476.41266202927,4740.14853453637,3973.39790868759,3207.0867934227,6359.50007867814,115617.25943017,0.5,0.5,0.5,64.9958480441052,70.2271135379742,46.2601444845614,CAF,Central African Republic,Nana-Gribizi,Prefecture
699,50720.8687744141,47345.6814575196,41923.3076477051,36467.8191223145,32015.8224182129,30591.1122436524,23356.534439087,21619.2028350831,16130.6049194336,12013.5748748779,8923.02987670899,5835.30139541626,5149.41556930542,11324.6357421875,245350.361083985,0.739712556203206,0.770338870584965,0.733012229204178,3.13456967804167,3.56804101914167,6.54833516478539,SLE,Sierra Leone,Western Area,Province
712,253607.560203552,229073.145267487,165905.120222092,159477.961702347,118716.27022171,116506.598020554,96281.480501175,95142.7738780976,67225.6039218903,55676.9914178848,41342.5449333191,27420.1432976723,30861.2368535996,81412.2453994751,1055968.97036982,0.673804984062533,0.703829255788135,0.662940058615301,6.2788994757435,9.06461482900608,45.4621631601582,SLE,Sierra Leone,Southern,Province
435,4251605.08554125,3630693.68945003,2714301.30330014,2090055.80033374,1825735.15917706,1663963.67232442,1330562.88478518,1049533.84850001,782807.574818373,663775.326523185,483066.931000471,364980.66205892,274145.687797427,435706.866169572,13678635.7167885,0.20706666134065,0.200652629206834,0.276148513366616,73.150722004287,72.7629676996778,135.872711224989,ETH,Ethiopia,SNNPR,State
209,302735.611099243,337203.653518677,277325.440391541,157094.554489136,124518.935184479,115178.698337555,105460.786651611,108945.476699829,82568.4398345947,75734.0261001587,70606.2763919831,44324.4826602936,40652.4825744629,79699.5950241089,1282109.19433975,0.54039553523648,0.526265061107175,0.526121575110064,24.8536977195272,29.6158927837616,29.4926760786889,TGO,Togo,Plateaux,Region
374,11398.0184117926,8820.41137194282,6669.26595968276,8349.07514692502,6382.64920432435,5921.6853029952,4639.25734189985,4352.90999296105,3231.01406410756,2769.4963375544,2067.4149153144,1728.67674092172,992.280232658865,1504.38588159639,48608.1111209416,0.499994531898441,0.499687995459582,0.498980931109852,119.09617889677,118.299104823902,85.9609176698559,CAF,Central African Republic,Haut-Mbomou,Prefecture
44,223617.122112751,200351.932507515,173212.78235054,125860.948526859,109726.53748107,75978.6554641724,62463.2070000172,54977.320674777,40490.4924092293,39065.1863692999,31833.5960764885,24412.2806892991,24369.0535309911,35642.7908338308,798032.851406575,0.456824475342051,0.489153324997665,0.469939318479308,43.9228992215546,34.763200699723,57.9530963523093,CMR,Cameroon,Adamaoua,Health Region
293,413267.618110657,297645.39881897,264276.413490295,205625.441001892,180279.06930542,160365.254426956,138313.405485153,117565.128026962,136666.677425385,88758.2421655655,71333.5487327576,40372.7175548077,41414.086920023,62294.2752895355,1507264.25982475,0.702800084592244,0.669702462686433,0.651995565328333,18.0072273452189,21.8240515184071,29.5872728949138,CIV,Cte d'Ivoire,Montagnes,District
734,1143654.29585075,970324.753011704,753492.374591828,672711.131723404,566323.165612221,493397.870149613,381997.685686112,285478.429047108,254775.098115921,176330.473080158,166326.538012743,74852.0534453392,105039.896814108,200463.855353832,4131188.57163239,0.654551268277103,0.612712115617799,0.601912620850415,12.452107681232,14.721623644517,12.7728129761375,NGA,Nigeria,Benue,State
291,311283.438232422,282137.1014328,225572.509033203,202913.679893494,129053.630924225,99606.3090057373,88531.3564815521,81334.7381649017,58346.6826095581,73819.0691661835,49372.3915443421,32556.1032915115,29418.8804616928,63541.430431366,1134066.78100777,0.728212813023598,0.711968514803917,0.666790729568851,8.08747878343828,8.64367862382243,16.3064860787806,CIV,Cte d'Ivoire,Lacs,District
735,647833.232570649,699103.278987885,656980.646259308,629546.4962883,555027.023681641,476043.915786744,352614.811508179,301924.143260956,272484.647550583,218121.597528458,193097.169259071,102735.055624962,114839.61168766,204603.910010338,4078019.0284462,0.694179553437877,0.641466439041224,0.553079125556079,7.16103600811314,9.01438109983097,12.3821885365027,NGA,Nigeria,Osun,State
736,381435.332550049,422810.26473999,418281.912902832,405782.496551514,358311.227081299,279286.006530762,205584.725646973,176056.513763428,158648.612182617,128562.561080933,112335.193511963,60653.9080390931,69964.773513794,118466.431648254,2491934.36245346,0.771551521960646,0.748245104910835,0.567002771392701,4.98641311237589,5.39766393933031,15.8216685414795,NGA,Nigeria,Ekiti,State
331,19532.6599445343,19622.0994815827,16074.6966743469,14203.8256645203,11849.2516803741,10878.9088897705,7936.99139118195,7855.1398563385,5825.37389755249,2358.91026878357,1445.20860362053,1173.9621284008,1199.68899846077,2361.74549984932,83163.7035531998,0.675470361003169,0.587026794022376,0.646041459446653,26.2823630328532,86.3723018716235,91.8863952192393,LBR,Liberia,Gbapolu,County
739,755266.532218933,684715.998970032,589025.621757507,533146.008331299,541958.610115051,518232.970413208,401159.442714691,334786.440811157,271328.437526703,208798.101802826,170511.486883164,100429.685504913,98800.7635688782,206584.896095276,3974762.46552467,0.70062067255538,0.665980386115163,0.603249273176402,9.42786966380413,9.13516949499891,15.6531607604796,NGA,Nigeria,Ogun,State
190,222631.258426666,214131.908916473,168991.427782059,112012.127218246,100682.358484268,98206.4568300247,76334.576130867,65232.512383461,51422.3388166428,39600.6116037369,30961.9120802879,17155.1475095749,15964.2749798298,27191.1388802529,803754.882699251,0.5,0.5,0.5,63.5426544403046,91.1269968607294,53.0653179368711,SSD,South Sudan,El Buheyrat,State
294,488103.217201233,427123.434638977,356396.981422424,261578.09111023,221195.458003998,175324.626850128,152290.5662117,126840.984960556,81537.6743736267,122470.501688004,78147.4049835205,60492.9361000061,45675.979388237,63495.2266597748,1745446.4317522,0.71875152583737,0.69883218595198,0.65655860158947,10.2434720071974,11.2839961998113,21.1593271119046,CIV,Cte d'Ivoire,Sassandra-Marahoue,District
737,617583.52545929,642935.830360413,592860.716804504,553111.386268616,481644.548118592,424632.802101135,328027.702396393,274148.712337494,241599.153396607,189541.219284058,168265.651472092,85017.816824913,101858.785003662,181990.93724823,3622699.4312563,0.598045403291197,0.559753582401331,0.47055514763261,12.3467437667005,15.8356052605912,24.0343782370803,NGA,Nigeria,Ondo,State
386,138632.190906525,86316.1498413086,66373.4187507629,60366.1640167237,60425.1139545441,45074.786813736,38268.2192621231,25471.3412189484,23591.6402797699,17210.6317987442,16245.0184073448,7348.58850073815,5253.94843876362,6874.36595273018,372503.237394929,0.499621398229013,0.499729561694166,0.499610206899158,38.6520406855619,40.9773225389062,56.6706620074769,CAF,Central African Republic,Ouham Pende,Prefecture
350,122332.923519135,107886.68929863,87657.4898796082,75039.1780672073,64710.8078680038,50930.9237413407,42017.0693459511,38100.9701137543,32334.1564407349,23847.8004875183,17965.7009758949,11591.9138903618,11331.4089896679,32298.7877268791,487826.207526922,0.69603043794632,0.617149820758237,0.686472232143084,12.2544868112438,32.208108731442,25.4810103575389,LBR,Liberia,Nimba,County
86,135492.776763916,139626.845123291,103434.438644409,62469.0685577393,46091.1384353638,52471.9357376099,41823.3779907227,40800.0115089417,27110.4842147827,27291.8742713928,26197.2807579041,15986.9958877564,17446.9318847656,28469.3725852967,489592.910476685,0.625298185226245,0.687555186450481,0.655769213289022,12.2837261588146,6.07088325321674,12.787367720902,BEN,Benin,Plateau,Department
166,113141.478940487,98696.7136383058,77474.5546953678,62836.8127954006,48612.8864184618,33492.6380804777,22850.301123023,23588.6678533554,19916.8416431546,10056.2449579239,18519.1009433866,7416.71293562651,12446.3653761745,16900.3140023947,354111.440824747,0.49938654490631,0.499311517087781,0.499482966894311,275.239027376941,182.93672750017,78.1710238811928,SOM,Somalia,Mudug,Region
438,813275.900436163,736178.072497368,677699.013550997,634908.843919754,610588.941323996,489020.246572971,402719.903677344,363897.106392741,301512.65620172,237112.048380971,181548.609062016,137449.532410383,94216.7830605805,227131.51382941,4357805.19838289,0.745239742415052,0.758716341674117,0.672957899503068,6.47299504206634,6.39290811758581,17.541910501643,GHA,Ghana,Ashanti,Region
69,171884.657775879,182585.204360962,168368.369567871,92115.76411438,66751.4421005249,62802.1371536256,57499.1482086182,51417.3553924561,35723.8862037659,27335.7247200012,38659.4832458496,24009.6200332642,22040.2499198914,46997.388420105,693720.569080353,0.578299307432331,0.618080086395389,0.599383007307522,20.3442727854994,12.1630852481381,12.8356189928094,BEN,Benin,Zou,Department
488,85375.0288963318,50596.1573653221,39690.8723311424,37720.5526332855,38348.6554567814,25696.5509839058,22111.6717064381,24011.4064729214,16812.2350301743,15752.3264573813,10828.4199320078,7774.61054283381,3580.13497534394,8283.36314213276,250610.799664348,0.500183755654365,0.500270063489366,0.499769166936924,50.8865526722789,51.8592741950367,43.2245644969087,CAF,Central African Republic,Ouaka,Prefecture
340,30807.0530967712,28182.8233337402,20079.6249046326,19605.1663188934,16601.6703929901,15785.8359165192,11133.4594659805,10810.8668460846,7571.88506317139,5910.99682998657,4000.57055473328,2753.79802131653,2962.48420333862,6556.91147041321,123773.26998806,0.70616168306585,0.648537062992484,0.685745623152135,13.3693839510282,26.6459815689063,26.5385007624115,LBR,Liberia,Grand Cape Mount,County
738,631025.671867371,615771.301933289,572632.229484558,556976.501129151,543024.712501526,464251.042945862,332006.011417389,272551.032905579,228731.271785736,191969.077867508,160982.550085068,101135.547494888,92338.3372106552,205456.875125885,3722055.18995381,0.569935309475866,0.536388999455935,0.487268958772932,14.2977106806276,16.9327706155323,21.8612381555301,NGA,Nigeria,Edo,State
324,81987.5896911621,67800.7606506348,47477.6198120117,40396.7541465759,40018.8031311035,36325.455406189,27876.3391227722,27408.640707016,20817.2970714569,16721.5756807327,11278.4354667664,8340.94731807709,7982.50133562088,19937.950053215,304582.319251537,0.70310985981816,0.607327269785332,0.692229880226983,10.4184540185061,35.4963302323313,18.1916906689153,LBR,Liberia,Bong,County
68,151407.053009033,172335.157897949,145192.494903565,77956.1374359131,45533.9434814453,48081.8247375488,42774.6760864258,45211.7627868653,35432.770652771,20574.2074813843,29326.6068038941,17815.3391914368,21213.6111297607,35637.5001678467,564750.874858857,0.604037627025887,0.639896732789499,0.594742472524996,15.1051632784031,8.22415686095202,11.8936443063948,BEN,Benin,Couffo,Department
287,270359.286231995,263147.024009705,217529.978393555,187463.24974823,143639.197166443,122469.188106537,113805.1407547,77780.5347976685,61629.795583725,56565.519947052,45276.7297725678,32451.0602340698,22144.1443014145,37921.3971309662,1118675.93593693,0.728518203610466,0.719014131811244,0.681257755446011,7.71560786735444,7.164732896541,16.103845313542,CIV,Cte d'Ivoire,Comoe,District
441,425704.702082038,404510.113414645,389621.772421003,355543.18968451,305376.652663589,249413.31149447,214500.724464655,205551.65187031,178649.809661984,146569.449020773,119749.186757773,87132.4110853672,62639.2087935657,132328.047306448,2447075.41522445,0.73155444731444,0.746458354192379,0.666980155618676,7.76349687911731,7.90088392490948,19.3431008217628,GHA,Ghana,Eastern,Region
741,584466.149932862,587332.871063232,586547.038879395,579690.727996827,518511.129150391,412095.497467041,304599.331100464,258788.754592896,243033.898757935,206294.062286377,183310.754478455,105028.517440796,116254.52922821,217884.27331543,3732038.51469422,0.652554857018201,0.612107551292233,0.580879791275315,9.62047044090603,12.7532571878122,10.0906066974004,NGA,Nigeria,Enugu,State
52,480311.383666992,470538.493591309,421132.081253052,359645.487258911,211803.184768677,172472.327968597,150304.899265289,134918.235992432,113166.564430237,109673.846271515,97478.1455402374,76129.0030918122,78870.9675426483,169870.091396332,2095464.83477974,0.479516819411633,0.522405977365447,0.476603996317561,30.2040574690875,27.6004110964333,42.1829418477102,CMR,Cameroon,North West,Health Region
298,80937.4470214844,73781.6365661621,58536.6110534669,52127.4275512695,30872.5586547852,24471.6126251221,22025.7610321045,20138.2824249268,13926.5402069092,19200.3879394531,11858.0386734009,7903.83420944214,7716.57943725586,16933.3316040039,285710.96541214,0.744055910543962,0.727951567281376,0.684347664768046,5.12325450236147,5.72208149324764,13.1007110657899,CIV,Cte d'Ivoire,Yamoussoukro,Autonomous District
740,39639.5514068603,35840.3592529298,28777.08959198,24724.7503356934,24723.887840271,21738.2810058594,15898.83045578,14869.1030349731,11259.0019836426,8588.58903312683,6117.32087421417,4163.6670036316,4155.28648853302,8552.39711380004,173568.204761505,0.708487741947174,0.633512043952942,0.707924361228943,8.3544772028923,21.1304023838043,10.109627866745,LBR,Liberia,Bomi,County
447,365424.427757263,345905.716066361,307267.091884613,283016.03355217,267254.498811722,234434.208217621,194554.665746212,175682.670300961,143647.620402336,113877.664539814,83927.5372123718,57803.6079432965,39003.5468866825,79003.3602743149,1979472.50577211,0.759627718892362,0.769353203321325,0.683711165189743,4.09380610460519,4.16789028230926,14.015906141647,GHA,Ghana,Western,Region
42,302322.727661133,291873.598266602,244598.180633545,151901.94732666,137222.602523804,142779.732009888,121718.267654419,100226.106529236,79673.5296096802,62005.8263320923,62453.6547317505,36805.8754310609,32372.9814033508,61458.0879592896,1233216.79214478,0.669166253163264,0.733453356302702,0.659582336743673,4.56899880445921,2.04788420330255,4.51675826846025,BEN,Benin,Atlantique,Department
82,242333.263061524,227566.907348633,183120.004943848,110922.136047363,99109.8571777344,104325.252258301,86307.626159668,81265.1127624512,52840.5576477051,35300.2416534424,57022.0149841309,22719.1859741211,25989.0678329468,45369.0425262451,904290.099967957,0.715850412845612,0.762993961572647,0.70990002527833,2.95131833106279,1.63935422990471,3.04816077835858,BEN,Benin,Oueme,Department
208,425239.094055176,427873.525024414,376033.608947754,238524.932876587,236737.691017151,233987.103256226,195827.639274597,166702.572685242,128675.950202942,99472.8698043823,96963.4352493287,66852.5552444458,65302.9288635255,124125.334060669,2029206.62148285,0.702916386096101,0.691639151228102,0.677723695180918,5.54126968136744,5.80349317389099,6.42561190336943,TGO,Togo,Maritime,Region
742,551727.096061707,568223.852081299,508949.135391236,488964.282798767,433209.568901062,376251.767379761,286058.238651276,237111.698326111,210237.548213959,162052.020317078,142323.161550522,65984.3004646301,81884.2933168411,133644.857494354,3126670.8728056,0.600461854996434,0.560995171032104,0.496432855072249,16.6560146032102,19.1760509801338,25.8342592941231,NGA,Nigeria,Cross River,State
349,181023.112930298,180227.897415161,175606.779464722,160290.38130188,153552.22895813,127809.275260925,94209.5442581177,82959.2527999878,63220.4804573059,45583.5476989747,31993.6375770569,20477.1634235382,17012.2822885513,32004.3969993592,1004718.97048855,0.713842592741314,0.66230014750832,0.710017295260179,7.18637118527764,14.4564560745892,10.9133673969068,LBR,Liberia,Montserrado,County
200,63354.3533935547,59209.0899505615,50545.4318084717,41467.1032180786,40819.864074707,34290.9990692139,25772.9696960449,25164.4402236939,19231.7609901428,15065.1354866028,10036.3974170685,6803.99853897094,5948.51595306397,12752.5441932678,287899.160669327,0.706698568537831,0.642692404408609,0.706018807426576,9.3391689658165,19.0916758237347,13.9279618449509,LBR,Liberia,Margibi,County
81,109530.177856445,124434.719360352,103717.059326172,59173.3182373047,38004.3644714355,39457.8860473633,37032.9444885254,37346.2259521484,32340.4688720703,21833.4733123779,23761.0914611816,13414.1714172363,14048.0894317627,30401.4089660645,450530.501983643,0.801147384776009,0.81810376379225,0.757368948724535,0.702279960115751,0.528871194356018,1.65415005882581,BEN,Benin,Mono,Department
745,447555.250488281,429390.889587403,373370.950256348,351736.867309571,279286.446563721,237627.412261963,186957.294799805,156663.15234375,144439.995285034,114016.262252808,99109.4228973389,50095.9129333496,61605.0758285523,108959.478927612,2163868.27165985,0.803959347721603,0.756597650961744,0.64580497600966,3.63186231586668,4.30466508037514,6.30667115809166,NGA,Nigeria,Ebonyi,State
205,147441.718317032,157253.088625908,126388.010162354,117035.419262409,95963.052740097,89234.6373915672,70801.084980011,64547.5216002464,49588.4355590344,43223.1945118904,29887.1323692799,18016.1353927255,17419.4632983804,36648.2565749884,758752.343842983,0.49962487242308,0.499595423256581,0.49944622140594,90.3787306232494,107.440221740278,82.433619486121,SSD,South Sudan,Western Equatoria,State
747,1830374.87216187,1525232.32878113,1340917.20882416,1372571.64687347,1725446.57725525,1767867.68545532,1320424.62143707,1033567.58568573,755695.745075226,568813.585502625,416316.742851257,258292.532077789,196082.860898972,334167.933280945,11090164.7252178,0.856605596080118,0.833842475624645,0.78054736291661,2.89726802068097,3.12337398667838,3.83918347164076,NGA,Nigeria,Lagos,State
746,689432.3180542,735044.873046875,738006.759887695,729971.589233399,629956.775878906,541877.44708252,411201.123474121,341534.008209229,308649.478546143,249282.403060913,215745.089004517,121509.415000916,124898.247131348,242384.431945801,4655016.76845551,0.65033124227609,0.570444743548121,0.573166555059808,9.44193365744182,15.1622678531068,11.3617659104722,NGA,Nigeria,Anambra,State
486,68439.2051963806,53061.4631385803,34158.8235054016,30916.4932632446,30614.724439621,25225.4886665344,21908.2499275207,16793.3709869385,16098.9801273346,13542.0013699532,6131.81810903549,6688.94717860222,2049.56562256813,5233.74625372887,209362.209450483,0.499793882109225,0.499959903769195,0.499906209018081,46.0586878865957,45.2264979995787,73.8774059999557,CAF,Central African Republic,Nana-Mambere,Prefecture
484,48280.5313270092,32018.4709041119,21176.6381127834,18399.4031063318,18051.0173137188,17650.3036710024,15973.6376941204,12226.2421462536,8912.78719216585,8482.06476530433,5939.43974599242,6803.13020581008,3556.51107141376,6589.58864048123,143760.763665378,0.500348325728692,0.500202979111297,0.499785766154315,39.2115673882354,37.2397024957583,67.38021353172,CAF,Central African Republic,Mbomou,Prefecture
335,42324.716506958,34667.6289215088,24355.735282898,19696.420463562,20329.8870391846,19052.9833526611,14711.2866172791,15561.4130992889,11847.0901432037,9380.69221115113,6458.57713794708,4857.92050743103,4674.49765777588,10114.9959640503,161041.499476433,0.693710174072873,0.618267559192397,0.688258681107651,12.8426319184628,29.686119063334,19.0669401281335,LBR,Liberia,Grand Bassa,County
290,354500.509948731,326253.66595459,270512.14970398,227414.467483521,182102.86907959,141232.85105896,124305.639389038,96054.0873184204,64739.9776039124,78281.7017555237,60459.861328125,47193.3434181214,29293.9132957459,48742.7685241699,1370333.62995911,0.736353549727782,0.724015597034903,0.685801302685457,7.03153054216966,7.76376505012818,12.4297511172683,CIV,Cte d'Ivoire,Goh-Djiboua,District
292,335717.19317627,324497.712547302,267336.425331116,250841.42918396,192506.968933105,146871.938762665,130975.488235474,95076.3968963623,67138.577375412,64378.7184524536,60917.8833446503,47826.9295597077,24179.1921977997,49267.5590019226,1397317.50727463,0.73345966624177,0.724137336926689,0.687840029662353,6.5229316384896,6.71668871976923,12.0832293524763,CIV,Cte d'Ivoire,Lagunes,District
286,130767.22224474,99574.0156493187,100020.063070297,107239.068937302,84543.9451084137,67646.6224942207,47792.7385997772,32054.37933743,29996.0326590538,18630.0995687246,17003.62866503,8899.59283375741,7139.71441781521,7786.71989673376,528752.605588555,0.705736293652911,0.686972877493611,0.66266669737704,18.3561509001402,18.504694711463,23.474428106539,CIV,Cte d'Ivoire,Bas-Sassandra,District
54,282522.846149445,280063.991256714,238972.038639069,216959.739543915,169009.198709488,180795.66463089,128474.392812729,118130.118177414,85313.7888813019,79044.2685642243,54263.329955101,39924.5045413971,38075.0001783371,76022.9986028671,1424985.04323673,0.46585292941859,0.502078817057528,0.476005503342013,44.4094686978528,30.1262943361196,47.5159353510458,CMR,Cameroon,South West,Health Region
481,24880.6767635345,22357.2669906616,20208.8209781647,17929.7952327728,16259.5703487396,13777.108001709,11031.0567712784,8506.1614894867,6687.45079231262,5647.80892181397,4868.71546888351,4071.39847350121,3267.45666313171,6473.32607460022,118728.669216394,0.500376521151301,0.499937947976027,0.499474899775071,51.402486319369,55.3274193128366,38.8061650061483,CAF,Central African Republic,Kemo,Prefecture
341,21664.0016088486,22267.5620880127,22247.9457550049,23487.5287513733,20443.4686946869,15200.3453464508,11056.0784201622,9426.113363266,7453.40218162536,5876.29605770112,4131.93128156662,2667.83116209507,2819.21238493919,5513.99757814407,130324.150977016,0.687822908163071,0.628739923990073,0.669441176061871,20.2664363746842,30.2194160693834,45.6184965832895,LBR,Liberia,Grand Gedeh,County
748,748659.965377808,750331.536346436,700669.070404053,674545.409957886,599347.643646241,512032.847366333,390728.760261536,326759.27230072,283929.878963471,231280.502380371,197995.104263306,114949.244634628,112430.237216949,239768.100437164,4384436.07183266,0.637500715196429,0.556660617317133,0.597493951000384,10.3455318003448,19.4799905518691,8.4920165722861,NGA,Nigeria,Delta,State
172,110466.316524506,94281.6861319542,82593.4323101044,57492.5616383553,44660.4655005932,24688.8008013964,18258.8027456999,15413.5217440128,23651.6494934559,12450.8129249215,15686.0895920992,6045.45053935051,15568.1754877567,15620.2557754517,332130.018553197,0.499205548866935,0.499490593071584,0.499624623285307,219.03592256629,100.359708382533,32.7284170587858,SOM,Somalia,Galgaduud,Region
354,16048.4774532318,15183.2446632385,11857.1126842499,9402.47596645355,8458.15415859223,8369.39690685272,5986.90989494324,6524.50368118286,4577.93711090088,3807.03197956085,2443.25875329971,1743.92334198952,1489.95886206627,3347.36673212052,68008.0300722122,0.709004321340787,0.598827108488245,0.67650378760645,8.70937030396219,45.0805129035045,29.7153682021771,LBR,Liberia,River Cess,County
76,,,,,,,,,,,,,,,,0.964219689369202,,,0.0786952152848244,,,BEN,Benin,Littoral,Department
440,339597.238113403,319354.437927246,297611.934799195,262461.883491516,229937.969451904,187495.588813782,153673.553813934,143567.636249542,134078.115535736,111048.793327332,86492.2212219238,62120.6192073822,45174.9866542816,98300.5009651184,1811963.80353165,0.766822338104248,0.776415512649291,0.697222731529026,3.95581704594872,3.89696508317912,13.7384231101285,GHA,Ghana,Central,Region
53,570379.322998047,534780.564300537,475594.714523316,361973.065093994,240440.441902161,172615.700191498,152057.013721466,135662.071014404,112283.679233551,96039.6669826508,101900.519313812,85292.7895793915,72406.9443397522,164271.883655548,2170538.48955154,0.499850653387882,0.563247386663238,0.49728116905031,17.4687660130454,11.4436043120601,31.0290885431221,CMR,Cameroon,Ouest,Health Region
45,678122.630396843,540001.061998368,467255.267107964,436728.769315243,459675.753806591,399132.357085228,278127.315990448,218214.970138788,179285.931441069,141120.019486189,147518.021559239,94020.4859588146,81142.1136282683,153902.387020588,3056123.39253843,0.481296040208824,0.522365602679469,0.479016687324319,27.6130126775186,21.8128051152282,42.6573357370051,CMR,Cameroon,Centre,Health Region
188,317638.760158539,306847.612037659,231999.063591003,208991.627388001,173060.89720726,169298.094186783,119346.216312408,112058.97432518,73502.5949363709,60358.4662208557,43275.355547905,26749.2202105522,22583.8520174027,34712.6580300331,1275937.01997375,0.500205558804117,0.500368409596601,0.499956079767746,46.8491668021956,68.1560109673195,53.2151981041095,SSD,South Sudan,Central Equatoria,State
442,428213.268672943,418389.802715302,437751.57611084,538390.870628357,589405.206123352,478928.431396485,370322.740617752,317669.846866608,250091.113428116,194073.076282501,142453.542894363,105429.707562447,59656.6551561356,116198.884044647,3600371.6511116,0.792454800435475,0.79491205477133,0.746284666584759,2.81900374484914,2.88624899634501,5.72094541615141,GHA,Ghana,Greater Accra,Region
48,209867.995317936,212577.867030144,168973.854283333,125994.1464715,106090.898301601,81256.6123301983,72172.3757584095,52429.2027112246,46301.5267128945,33878.2211607695,39828.6277805567,31131.3517380953,26112.658213675,42419.6210074425,826589.096469701,0.473148451302121,0.505861872801269,0.465902878870535,35.9399211669213,29.1860829596922,57.3859052501078,CMR,Cameroon,Est,Health Region
749,488720.197265625,505527.487854004,516683.719726563,511107.263122559,433508.934692383,369424.427124024,285809.685821533,235709.303771973,214126.15826416,173929.593276978,153915.014205933,87549.3726501465,90037.8798904419,188979.299453736,3260780.65200043,0.788590665449176,0.740747718975462,0.646887224809877,3.94089665642956,4.506263696428,7.85520418903284,NGA,Nigeria,Abia,State
189,245134.167108059,258350.559570313,200667.863741875,156760.96942997,101315.571063042,108261.429306984,77422.607590437,71748.2980701924,47540.925768733,39997.2529855967,26379.8995654583,21658.5689927936,15132.3146879673,30848.0383120775,897733.739515126,0.500469981910226,0.501110055499511,0.500940669712117,87.2860721965036,90.6255256546487,140.659159745794,SSD,South Sudan,Eastern Equatoria,State
358,18227.9027645588,18039.2615511417,13903.3310718536,12448.0845768452,10941.4246654511,9479.77542483807,7476.31076610089,6616.54349637032,5283.93836933375,3961.62652122974,2877.13555559516,1909.20729458332,1802.24172854424,2785.58097621798,79485.2004469633,0.690529150312597,0.607219568707726,0.671994973312725,18.0415579817512,39.7399455807426,34.0922664837404,LBR,Liberia,Sinoe,County
750,686063.54876709,709993.950836182,701923.229278565,691657.843811036,590230.638916016,494799.090972901,380560.885116578,322160.569717407,294666.338165283,242317.511123657,212334.495903015,118725.175010681,125906.791603088,251148.564971924,4426431.13459015,0.788725397344363,0.720578239630845,0.697149362099373,5.10646843354581,6.90955990350853,7.26229892645852,NGA,Nigeria,Imo,State
