admin1_code,A0004,A0509,A1014,A1519,A2024,A2529,A3034,A3539,A4044,A4549,A5054,A5559,A6064,A65PL
10313715,204404.132528132,172434.502050644,138132.80938525,106316.532625072,86093.305451679,77508.2538628681,59310.7890356284,53791.2484359688,40174.3511151334,30891.8038889758,25580.0754708977,17887.5184432081,16630.0420565045,36145.6979067174
10314957,12594.1026687622,12476.912612915,11698.2613182068,9006.45238113404,8017.15530586243,6286.15002822876,5526.78112030029,4126.14788532257,3115.00937461853,5118.49693107605,2967.58181667328,2142.74997615814,677.117367386818,1754.49090147018
10314022,47251.9654374123,40771.7728996277,35514.8236188889,27923.7477340698,22807.7223174572,19873.2735984326,14309.5856719017,12573.6961867809,9553.57077801228,8579.2030595541,8646.77908277512,5764.92086207867,5474.84612947703,10461.8790102005
10315826,201735.70860672,226885.540546417,179426.82157898,91596.9204730988,59072.85105896,61532.8133964539,50243.9076108933,53918.5694503784,43968.6832008362,43967.4804792404,55192.497010231,37654.9245562553,43767.3518810272,103602.030805588
10316006,380841.649009705,363029.094802856,308775.155712128,171522.061552048,116993.105243683,122944.224662781,98839.2124900818,86854.1829185486,76738.4664154053,64681.0858535767,70624.746416092,40405.4419050217,40450.9397926331,70520.2659454346
10315631,1377451.76945496,1116117.98688507,804717.978691101,704916.468955994,594244.31942749,541035.751548767,429330.842403412,310980.888561249,281395.700737,177734.042484283,184048.769207001,72197.2102370262,102931.918387413,192797.747095108
10315835,178120.663219452,204555.737251282,158327.020608902,65557.7783594132,50603.1495466232,60310.8912615776,62744.5448608399,47194.6921420097,34508.4851441383,23738.1407475471,36341.9843497276,17753.0925130844,15868.3675820828,28707.8961591721
10314168,179567.573646545,166133.993209839,111530.946941376,87949.3307380676,62386.1843986512,64028.1585178376,46498.8852233887,41742.4370241165,40516.7792549133,38224.2456378937,21050.8986573219,14493.5556764603,12657.3038949966,23423.0547895432
10313074,191096.129199982,195619.679225922,175146.94871521,96882.4498233795,59171.2809228897,60107.006269455,51221.226981163,49060.5320224762,45656.5788841248,41080.836139679,38156.2576236725,23942.7797350883,26105.6697487831,35657.7485132217
10315008,169613.018287659,164651.459835053,127659.967567444,100580.233501434,72674.2208805084,64050.8787269592,51818.9135513306,47318.3216781616,40582.220618248,33695.8834419251,28906.8894033432,24482.9158735275,20417.9938378334,45735.1269187927
10313679,252467.872070313,224837.560302734,210768.944580078,172618.770141602,139851.92980957,134647.04473877,91416.5942382813,72325.4110107422,60931.4049377441,52016.3554382325,45164.8554077149,18760.2638854981,22283.6231536865,32455.5803222656
10315322,298107.970033646,301187.678619385,234052.535030365,177284.588650703,137965.908565521,127850.930043221,106976.828472614,94512.0790967941,69935.04180336,51672.8963623047,45565.7419662476,27169.0668483973,26508.3432787657,44544.670840025
10316411,84506.8359212875,84450.0467681885,55047.3924074173,43889.0954661369,24922.7273218632,31156.1933021546,25193.0520408154,24783.9170370102,22683.160150528,20176.5464606285,9189.3280094862,9338.98930060863,6747.55212360621,14610.097900629
10313181,16273.9705810547,13770.350189209,11993.655670166,9468.24987792971,7809.76860046386,6848.91007995606,4831.51947021485,4291.43705749512,3210.65530395508,2922.20748138428,2957.25785064697,1975.78577804566,1849.84991836548,3568.26226043701
10315770,369294.857315064,337038.728919983,261552.216072083,247218.001152039,215389.681995392,174016.393936157,135539.813583374,108576.2212677,88036.0887527466,65956.6745891572,53763.844127655,40090.1709165573,32452.5375900269,56500.143901825
10313570,66741.2724609375,66804.4091796875,67069.3330078125,71613.3115234375,68080.56640625,52509.4482421875,34573.6284179688,26450.2519531251,21050.57421875,16769.7133789063,15322.5124511719,6840.85900878907,5673.72290039062,8123.85131835938
10313348,16231.3945617676,14238.3040466309,11552.6391563416,9262.46248626709,6886.73572349549,6110.14096069336,4858.97947120666,5386.01891899109,3775.0722284317,3826.93013954163,3362.21848487854,1794.44662714005,2014.73136663437,2551.15833187103
10314847,244424.376600266,182451.62859726,142082.578378677,121894.924352646,115179.313890457,102733.975516319,73187.6367378235,57039.1964297295,41359.2059118748,36218.099373579,27712.0896344185,20170.2075396776,15383.5883516073,25588.5169286728
10313677,16186.1585006714,16087.4351387024,15124.451051712,11639.6988830566,10340.6201477051,8081.51341819764,7106.79600238801,5312.05850505829,4033.84423065186,6555.1795539856,3810.6619386673,2742.93724822998,878.771051883697,2243.83469247818
10314826,110934.057945848,108553.218223095,71569.0985277891,56480.5776077509,44212.870359242,49681.6499512196,38628.2964541912,37810.8570193648,32495.650149256,18759.6883597821,12198.5194492638,6371.09666667134,5612.7442114614,7876.91379024833
10313370,5062.7280921936,4414.31988525391,3576.5299911499,2883.56134986877,2134.60661792755,1896.9519367218,1514.19108009338,1683.57710552216,1175.99026012421,1199.98432254791,1047.16556072235,555.574712514877,628.127915382386,789.230262279511
10315372,24164.3639602661,21352.3494796753,17370.7573013306,13842.408996582,10189.6215438843,9148.41464614868,7234.22832870484,8018.60942363739,5647.72224140167,5710.24849128723,5088.17970275879,2752.68541240692,3048.49827432632,3925.49910974503
10313203,74428.1687164307,79491.1969299316,79948.061126709,71276.6084899902,58512.5078048706,44376.3005142212,39810.7490005493,31752.9438896179,22965.6087303162,25332.3002624512,16526.7216453553,14866.3412857056,5785.59868240357,8241.55688285828
10315483,175450.428050995,205179.858768463,161431.888557434,77058.183889389,53213.9708528519,57064.2934389115,47104.3941087723,44015.271443367,32063.203871727,26972.6486949921,35825.1887183189,22856.9868321419,17983.4224686623,41883.6080980301
10315174,1728571.23612976,1392769.90234375,1037926.48500824,927865.702095032,820969.692512512,757141.358848572,574620.642398834,433691.508422852,369657.720912933,252211.953037262,228968.819742203,113227.295764923,120796.402704239,256388.529626846
10312953,15768.8374671936,15654.8548355103,14700.6150665283,11310.681060791,10060.8678321838,7870.68314743043,6917.48745536805,5166.34355735779,3914.26965522766,6404.58905220032,3721.55142402649,2680.43269348145,855.182926177979,2194.31631422043
10316292,60938.7947347164,88282.4856266976,72899.7129819393,60216.5104744434,49373.4849066734,39210.8529891968,27833.1699671745,28461.4801424742,20811.5573906899,12420.2211512923,23557.0617650747,9791.12783133984,18388.4006029367,12554.839687109
10314339,399836.619056702,431900.671607971,376324.611724854,199667.114143372,150600.099651337,159361.083305359,111252.039718628,121419.642864227,93596.7211494446,71625.4568977356,87790.8167705536,62796.0675134659,61399.4761533737,125825.310554504
10312978,156060.74004364,159934.933601379,117604.719223023,86804.7605743408,65818.5627975464,58859.1309356689,50643.0509910584,45211.9875659943,38760.8596973419,34177.9087200165,27568.5675525665,22813.6029176712,19511.6933078766,32729.8659973145
10315577,1147495.77690506,918229.221832275,648652.980230331,571788.266973496,513859.592126847,491638.26162529,377256.532247544,278889.773625374,236220.991539955,155112.857168198,146591.263914108,63414.8774716854,79554.2971525192,156620.270615101
10313923,686378.535369873,558167.679367065,430516.673110962,380954.60144043,313744.211074829,280458.646858216,215139.301055908,158832.665622711,138405.775356293,91862.2661743164,87852.3987312317,38879.8236951828,49496.698879242,94966.2515029907
10314312,172534.669075012,198882.478591919,166477.076667786,72886.7996368408,53584.1935043335,49409.2112579346,45706.8255023956,45791.8835220337,41158.5548725128,48474.1038761139,53995.8199176788,38501.2812919617,37565.593670845,87077.5735111237
10313471,76653.1112735271,94851.7824702263,63746.2836352587,51113.8037275077,23765.9695403576,21497.8422153592,18641.3663192391,18644.0448614955,17720.6075165868,13574.5023611188,10425.0916981101,3214.38195964694,6792.10699896514,8178.20934830606
10315371,208261.864318848,182505.230499268,150254.128044128,117095.635845184,84419.9065322876,67281.9218540192,55588.5508823395,46462.0335655213,34716.0887546539,32696.0059394836,31556.6243391037,19843.3704853058,17963.1446866989,37712.7425270081
10316047,170732.353709221,183261.974348068,146105.213895798,128735.403278351,101749.741419315,91018.1417484284,74724.3731365204,73322.9941368104,64628.5784087181,60810.4312250615,48234.7357683182,38447.2165777683,27834.2889785767,57596.3695006371
10314344,180144.262832642,202492.429656982,167783.400802612,92115.1313858032,64240.9061126709,53037.774345398,51394.2218322754,47226.8981170655,38808.0249214172,32549.4800720215,30442.2874450684,21048.9484882355,20853.0628814697,39844.591583252
10316072,863941.935617447,940778.445646286,967970.055084229,747575.006775856,620671.652671814,418418.588249207,377596.728227139,289023.600598812,279911.833772182,191188.209563732,160027.493548393,93041.3829641342,87556.7450691462,98940.5278484821
10313590,142819.381286621,133725.363128662,99091.433927536,89935.6347694397,73031.1420001984,60081.6461372376,46442.8219203949,38103.0333614349,30306.6976652145,24426.3132820129,20306.7724051476,15497.1519441605,12401.8221971989,20501.4745821953
10314282,113719.739774823,120843.423876047,94653.4083906412,91125.0758830309,69266.1613445282,60240.6001988649,53245.3211268187,47172.7452477813,43719.5612270236,35582.4084885716,30224.7244139016,23023.7511060238,20139.1789716184,35425.4177726507
10315851,739900.549278259,643967.327701569,489584.607444763,431369.309368134,381132.102027893,342463.842851639,266216.821029663,201356.941156387,177374.931497574,121752.009874344,115000.218546867,58443.5884380341,68715.2101669312,145650.911480904
10313418,11054.934043169,10162.1000862122,9110.82487630844,8024.79854631424,7194.59588086605,6131.57686448097,4937.15101528168,3811.50751125813,2991.31048172712,2483.24576413631,2133.89600741863,1762.67068719864,1450.42981210351,2847.11964470148
10313506,172923.244413435,182301.747198463,169182.201681316,154716.387074053,116838.213439286,78193.7864683867,56528.7263806313,56296.9823054821,50393.1288721413,26303.1921945587,38026.1397022903,19018.2921647877,20433.2837746888,31308.4333049358
10315042,292636.231912613,226011.581069946,212883.442108154,229686.539710999,179081.391588211,135515.514103889,91170.1740293503,85039.4246168137,68452.7649884224,97267.4548683167,58675.4385819435,41827.5314393044,32036.8296804428,40363.558781147
10314472,502622.604342342,457588.096437991,326524.525480926,321928.119864881,289841.071020484,247228.570132852,201849.783069134,171836.596331775,155000.480780304,116456.3717397,97126.514887631,57985.1802113429,52568.4743684679,97077.1420307607
10313908,220909.512687683,274499.753746033,222797.125740051,114619.124073029,75419.5041961671,80719.6932754517,71005.4185371399,66732.9687557221,51812.2627162934,31468.2273578644,54330.2002944947,24477.6804332733,24504.9733877182,46397.441198349
10316362,167222.10667038,149898.74958992,123244.239002228,73491.0338354111,65485.4290122986,67939.7345790863,42179.0131168366,48226.7342967988,30456.68446064,30628.5128483772,28294.03180933,19549.480940342,13861.8042023182,23564.9677963257
10314504,59123.1419563294,44773.2618770599,49655.2740573883,33668.0293941498,42312.5901794434,34429.1766433716,28230.6600084305,24793.7782974243,21244.1875123978,22875.6886806488,12276.0837564468,10472.9129490852,5276.08579826355,8769.44790029526
10313478,91046.3202662468,86603.7288925648,61024.7218532562,52576.4464267493,45432.2818069458,45982.3078334332,31668.7264810205,31222.1424597502,23324.3034826517,19976.0969696045,12968.2303496003,8906.70832750201,6314.47852998972,11674.4638639092
10313750,804220.483932495,702394.524269104,555654.330352783,501953.196136475,437285.696624756,402850.946876526,302300.639484406,235018.984493256,192357.304727554,140577.658559799,118689.144395828,64654.7749681473,66999.3815603256,157511.405712128
10316246,8223689.03400585,6477855.89541665,4866654.69422978,3968879.68049262,3564469.81537017,2999210.80943309,2363174.5535394,1793865.26981745,1385418.40893697,1164784.93639611,978027.273964483,739959.258121524,618465.563696485,1055152.73252368
10314668,406327.512254715,374437.311825991,302553.937971115,201492.780621052,162621.187061667,147668.746918917,111253.09760201,90105.8432933092,78886.8262113631,63758.6207201183,57669.4753402472,40595.2231066525,32706.4937481731,71454.7287759781
10313519,214034.700023651,192537.945148468,141897.200056076,96090.2064008713,77199.5962810516,66996.496878624,60353.7078208923,47544.0459384918,39892.0412068367,30018.1633143425,25718.9795706272,16990.9930679798,14291.1060550213,26378.5069704056
10314427,156778.12109375,177414.801864624,147164.686508179,89019.224685669,72596.5314407349,74124.3387832642,50901.2958564759,51535.6511116028,37466.3385124207,34051.8968353272,33946.694152832,26490.9044876099,22488.2301712036,53795.2076797485
10314996,196575.600387573,186970.195106506,131346.746639252,92418.8859825134,81400.660987854,72406.4664649963,53397.5880794525,43642.077249527,33621.5285739899,31311.4848165512,23222.2752819061,14715.6941003799,14633.688272953,20942.2090358734
10316359,103158.778632402,130375.855640411,117769.952085972,79873.2216169834,48267.63811028,30488.6355367899,24775.9040836096,29372.8113114834,21998.6520425081,11729.5980932117,18690.4749423862,8424.40437313914,15819.5742458105,14523.0742251277
10314245,631958.181243897,535386.763298035,423153.120605469,376791.543476105,337181.043258667,308681.572998047,235413.273994446,183821.325437546,165877.691868782,117209.435698509,107340.898659706,53503.340200901,63849.7996172905,116195.134141922
604492671,16480.4932937622,15279.3184928894,11501.8561248779,9017.68727684021,7200.85535621643,6413.7763671875,5012.14625740051,4227.06613063812,3171.92111492157,2084.91456270218,2019.33789825439,1148.33591246605,1408.05169725418,2620.29309797287
10316078,98090.7035522461,132769.446662903,111382.610931397,52336.7363739014,36586.101190567,38391.9891643524,32265.2548484802,29136.2133960724,22509.968296051,15507.1924657822,26058.0138206482,12075.736579895,13208.6206159592,35808.8978729248
10313395,160152.941413879,139734.912818909,115842.319229126,90615.4060897827,65200.8064155579,51624.8226127625,42887.9887313843,35747.9258556366,26719.4287052155,25255.1033058167,24461.8271942139,15262.3302183151,13692.9490289688,28967.7246723175
10314221,384256.048679352,399306.637439728,282819.389087677,248557.438926697,170607.168239594,172169.632587433,138300.207551956,138930.68854332,102705.697207451,86844.260723114,64249.1600866318,42588.1940579415,46492.1409363747,112425.079107285
10316245,245352.472568512,208814.587985992,141158.284564972,100825.785625458,97033.26308918,76497.7045402527,58792.0555295944,54758.5521435738,40986.0987167358,56392.9965567589,40977.8538269997,26617.6509919167,21053.2885465622,37150.675737381
10315054,59327.6036348343,59906.6530423165,44789.5056133271,37846.2546842098,25714.567142725,19787.3949090242,11571.1656706929,12160.8636004329,12527.9460355043,8734.91605484485,8912.91607040168,4261.51944673062,6668.97848719359,9363.78596770763
10316161,255641.724451065,225634.041248322,141373.721099854,95934.1230125427,84586.1356983185,90949.0842094421,70806.2967410088,63251.7159161568,47358.8521008492,38817.963950634,31271.9306533337,23775.2357575893,21595.5442967415,45566.2089920044
10313901,12384.1323413849,9725.84077310563,6910.89123415947,6598.70231616497,6383.2169160843,4920.61725580692,3973.85043132305,2793.95209258795,2215.00260925293,1891.69916397333,1000.92080372572,990.175635278225,817.976585507393,707.884909406305
10313147,98698.3742370606,78139.4591522217,64618.5803527832,68676.9151763916,71914.1006011963,60893.3210754395,48387.6715393067,35286.0665130615,27667.9474563599,20831.2840156555,17650.8633041382,11138.5412425995,10710.4490947723,16113.7797279358
10313882,247115.21484375,237887.708984375,288012.779663086,216675.776062012,210948.855895996,156952.525878906,108377.861633301,89784.7564086914,74793.9049377442,48647.3404846191,61731.561706543,41166.486694336,39303.5426330567,48814.5014648438
10315690,529311.166358948,527527.305297852,434426.635864258,309796.189491272,212032.612909317,190688.952106476,147039.281646729,149532.726291657,136377.258928299,90745.7973985672,107530.451274872,61645.985414505,70611.0169410706,129866.441717148
10315664,646703.465454102,539519.234996796,398696.762046814,355877.972957611,309064.085617065,291230.517799378,229356.924634934,171876.250999451,147967.055616379,98161.0381994247,88990.6935329437,40722.6434998512,51483.8504650593,97907.3055696487
10316032,173012.809631348,155452.866867066,127682.331520081,75957.694316864,67763.7424468994,70227.3430938721,43554.1377944946,49866.1403617859,31372.8022842407,31656.6658248901,29295.9864654541,20172.2137041092,14365.8164691925,24424.7099723816
10315940,402247.391517639,398998.924583435,293303.40332222,221425.067609787,189484.024354458,180317.665598393,139586.095587254,125331.256146431,91062.6928334236,83898.9874882698,57779.6368510723,36796.7688577175,32375.5417035818,58081.5203330517
10315472,310797.396524429,267408.39289856,226597.378351212,219528.455295563,201498.317396164,136509.399053574,113027.644734383,109451.650701523,93031.8806214333,75010.5761346818,76772.5912594795,47758.6654195786,28084.9229369164,53670.7963047028
10313058,303519.568450928,242811.737487793,190529.499420166,167457.191299439,198768.668060303,233320.494644165,174581.017379761,132382.055732727,92213.6144943238,65391.7293205261,42525.3833351135,22309.1108226776,16185.7513132095,31165.043674469
10316236,304244.319416046,283229.698730469,203721.118400574,149214.547460556,126370.620996475,128140.762796402,92958.7420940399,91916.2748794556,63719.5822401047,54518.6773834229,37538.7152581215,24116.7926545143,20652.9062385559,35604.486383915
10315893,45211.7541503906,35348.2225341797,27802.4530029297,28051.7652587891,29440.8212890625,26243.6328125,21375.3739013672,15330.0281677246,12065.7039489746,9012.31623840332,7603.70910644532,4879.44897460937,4849.4006652832,8088.85055541992
10314456,125986.701301575,136728.180885315,118467.820014954,79121.9036865235,57911.0941810608,52090.14478302,43866.6534614563,39064.0667457581,35513.3342132568,28982.0821018219,29688.7348098755,19790.5950984955,19680.8146057129,36304.6567459107
10314878,522772.693252564,417300.512496948,312732.526046753,284094.433784485,252623.020996094,237704.052268982,178488.593978882,133372.506477356,111338.004627228,76161.0241451264,67991.431591034,30837.5015058517,36556.4277772904,76564.9021244049
10314018,124061.122425079,93652.4176521301,103662.044431686,71210.8238449097,89332.3912601471,72248.5963430405,59334.0621891022,52128.5072841644,44783.1016263962,47975.1800928116,25784.2538547516,22002.407330513,10975.9953376055,18430.8089988232
10313522,1082719.88343811,1105284.36631775,995088.446212769,903473.173858643,826298.359115601,759923.384971619,589609.222076416,490598.622779846,424561.688270569,333646.611942291,289534.518482208,160243.424589157,171903.566085816,323780.695281982
10315696,176006.696670532,167576.214866638,117462.440689087,82702.3329620361,72954.354675293,64820.0414733887,47851.8107528687,38964.3131408692,30068.7795543671,27975.5032901764,20678.8260450363,13088.0371141434,13081.174284935,18618.3825311661
10315680,23790.8710398893,16276.5400848994,13467.3559247612,13019.2317583536,11292.6692660502,10016.4870397881,7617.1708152911,7064.4796261531,5413.09335936139,4624.21345915347,2822.33197764157,2042.55234143457,1402.58486920825,1020.85518236617
10313256,254016.890556336,241451.604507446,169451.466903687,119169.919395447,105270.061695099,93659.4557609558,69035.1300754547,56356.1444129944,43439.9169330597,40398.1649188995,29928.8224487305,18957.6399555206,18853.6756510735,26821.8604450226
10314864,367456.037597656,293413.87109375,326436.243164063,490776.312744141,622654.247314453,539942.511474609,364674.838378906,257800.466796875,167779.648681641,155887.089233398,119556.818359375,104363.450012207,65015.6312255859,119760.986206055
10315559,40612.6100559235,39792.4788269997,30514.9969329834,23683.0878486633,11916.9129137993,11320.1402065754,9127.34609651566,8072.24161171914,7935.53577679396,3783.54034695029,5523.00560081006,2294.25047889352,3244.69914957881,4463.70647609234
10316194,275063.921005249,253588.000389099,186660.629356384,189553.252052307,148938.525192261,160353.257797241,117808.914913177,114791.333511353,74174.0422859192,65765.3746051788,43264.9820156098,27380.8207216263,29026.4040431976,75641.5384483337
10313233,396489.699041724,356905.840882063,327874.110125929,315038.533657789,286570.477480948,234868.60068807,187992.173671931,172779.570661917,145649.107669875,115813.676095799,86848.1511887163,58650.832275033,42324.9571578018,83280.2797007934
10314522,373153.690290332,375591.761124015,339611.039316744,326548.914533466,275725.797789812,226901.311436057,194295.733254194,180539.025805861,147831.104963154,124516.343863711,106631.839897349,77763.430647485,58904.8774615899,131459.642841026
10312923,143965.51317215,171821.008514404,161671.523433685,92968.6830234528,52803.3319149018,49893.7880239487,52490.7996730805,53326.8652515412,36937.8825187683,31076.4915208817,35927.2206048966,20400.9509134293,19439.0534882546,49280.9181985855
10315316,922113.38873291,740199.687545777,572209.715515137,513984.894989014,439688.137878418,406847.98879242,315639.193534851,243415.876045227,213761.214057922,149453.594245911,136674.593296051,60497.6272449494,81148.8239269257,138111.986774445
10314037,84901.4681406021,72078.5630493164,55718.2026610375,50967.1619992256,48974.5476498604,44541.2376484871,33868.5470981598,24974.0991148949,18669.649520874,14667.9869560003,10572.1927059889,6792.0309497714,5581.79389750958,7377.85486656428
10315879,64907.079750061,62751.7372741699,45473.3005332947,43018.2746429443,33198.4984054565,32658.1378288269,23682.6448326111,22373.6329364777,16007.9174804688,12685.348590374,9062.68137645722,5716.4989221096,6717.37480282784,19813.1693067551
10314686,105593.810308456,73851.9444961548,59282.980348587,53826.9861497879,48470.9385652542,43649.3890581131,34783.7926893234,22546.7597980499,23878.9317593575,15217.9313333035,10666.7334082127,10166.9558308125,5977.88208031654,5164.49175596237
10315728,50720.8687744141,47345.6814575196,41923.3076477051,36467.8191223145,32015.8224182129,30591.1122436524,23356.534439087,21619.2028350831,16130.6049194336,12013.5748748779,8923.02987670899,5835.30139541626,5149.41556930542,11324.6357421875
10314190,252823.127891541,228352.288547516,165378.249036789,159016.421434403,118400.118061066,116179.264036179,96011.9405612946,94855.5141582489,67020.4001941681,55496.0402536392,41207.2890052795,27329.6656136513,30761.4526662827,81165.0050048828
10316170,23904.4756774902,21595.7415542603,19577.8156375885,17408.4928197861,15817.8888130188,13424.6202278137,10735.2489085197,8237.0003361702,6478.04402160645,5465.25332117081,4730.72408127785,3965.6276037693,3201.04964566231,6347.37774896622
10313355,4261433.77096605,3638945.27880549,2720472.9214642,2094871.08805347,1829968.49834943,1667760.41921163,1333588.64156008,1051900.07075953,784584.972798109,665277.442062736,484192.495224714,365828.724070638,274799.922996402,436761.531376481
10315550,302735.611099243,337203.653518677,277325.440391541,157094.554489136,124518.935184479,115178.698337555,105460.786651611,108945.476699829,82568.4398345947,75734.0261001587,70606.2763919831,44324.4826602936,40652.4825744629,79699.5950241089
10313244,11363.5540124549,8788.93461966163,6644.6255931285,8322.59863973813,6361.72200496064,5902.26403739309,4623.93208793638,4338.73278835214,3220.2986600739,2760.23325314278,2060.78664397308,1723.91764477609,988.761694899084,1497.88518159944
10314302,413267.618110657,297645.39881897,264276.413490295,205625.441001892,180279.06930542,160365.254426956,138313.405485153,117565.128026962,136666.677425385,88758.2421655655,71333.5487327576,40372.7175548077,41414.086920023,62294.2752895355
10314912,1144637.71336174,971151.806814194,754119.902759552,673271.04319191,566801.098778725,493828.959947586,382334.028184891,285729.616402149,254995.732538223,176479.898350239,166465.282740831,74914.6535372734,105124.447179556,200625.074485302
10315885,223660.026032925,200391.917574883,173247.332922936,125887.37020874,109750.049034357,75993.456068039,62476.4422347546,54988.5278397799,40498.5855910778,39072.8418215513,31840.5350244045,24417.8789290786,24374.7314370275,35649.9970139265
10315209,311283.438232422,282137.1014328,225572.509033203,202913.679893494,129053.630924225,99606.3090057373,88531.3564815521,81334.7381649017,58346.6826095581,73819.0691661835,49372.3915443421,32556.1032915115,29418.8804616928,63541.430431366
10313126,643927.738918305,694961.009456635,653140.839496613,625927.323925019,551800.618408203,473211.537857056,350484.560531616,300116.958507538,270875.464445114,216840.646356583,191970.103951454,102127.879630089,114170.094262123,203389.429236412
10314343,381435.332550049,422810.26473999,418281.912902832,405782.496551514,358311.227081299,279286.006530762,205584.725646973,176056.513763428,158648.612182617,128562.561080933,112335.193511963,60653.9080390931,69964.773513794,118466.431648254
10316179,19532.6599445343,19622.0994815827,16074.6966743469,14203.8256645203,11849.2516803741,10878.9088897705,7936.99139118195,7855.1398563385,5825.37389755249,2358.91026878357,1445.20860362053,1173.9621284008,1199.68899846077,2361.74549984932
10313043,755266.532218933,684715.998970032,589025.621757507,533146.008331299,541958.610115051,518232.970413208,401159.442714691,334786.440811157,271328.437526703,208798.101802826,170511.486883164,100429.685504913,98800.7635688782,206584.896095276
10313359,139244.485752106,86736.1190261841,66669.9735832214,60635.9213409424,60694.8390598297,45285.3721675873,38449.2098436356,25600.3058643341,23713.3906116486,17306.3691682816,16309.0140814781,7392.79055857659,5274.4877563715,6911.40630078316
10313964,222516.457416535,214011.98343277,168895.280439377,111928.220872879,100612.536619186,98141.0246667862,76282.7926855087,65185.8435297013,51386.2915468216,39569.828045845,30940.2237963676,17142.2911128998,15951.873739481,27165.7231945992
10316005,488103.217201233,427123.434638977,356396.981422424,261578.09111023,221195.458003998,175324.626850128,152290.5662117,126840.984960556,81537.6743736267,122470.501688004,78147.4049835205,60492.9361000061,45675.979388237,63495.2266597748
10315731,617583.52545929,642935.830360413,592860.716804504,553111.386268616,481644.548118592,424632.802101135,328027.702396393,274148.712337494,241599.153396607,189541.219284058,168265.651472092,85017.816824913,101858.785003662,181990.93724823
10315551,122332.923519135,107886.68929863,87657.4898796082,75039.1780672073,64710.8078680038,50930.9237413407,42017.0693459511,38100.9701137543,32334.1564407349,23847.8004875183,17965.7009758949,11591.9138903618,11331.4089896679,32298.7877268791
10313578,135492.776763916,139626.845123291,103434.438644409,62469.0685577393,46091.1384353638,52471.9357376099,41823.3779907227,40800.0115089417,27110.4842147827,27291.8742713928,26197.2807579041,15986.9958877564,17446.9318847656,28469.3725852967
10313758,85425.1540203095,50639.1095461846,39729.3005023003,37754.9368152618,38380.28140378,25722.7440276146,22132.7602703571,24028.2542331219,16825.2700505257,15763.4857982397,10837.8443852663,7782.38084775209,3586.17212310433,8295.48547184467
10313687,113141.478940487,98696.7136383058,77474.5546953678,62836.8127954006,48612.8864184618,33492.6380804777,22850.301123023,23588.6678533554,19916.8416431546,10056.2449579239,18519.1009433866,7416.71293562651,12446.3653761745,16900.3140023947
10315113,813235.360618353,736141.51715374,677665.318448305,634876.670503617,610559.146871329,488996.0154109,402700.324125648,363879.21140182,301497.647974849,237100.186706185,181539.661902726,137443.24936986,94212.3432092965,227122.086065471
10315228,171884.657775879,182585.204360962,168368.369567871,92115.76411438,66751.4421005249,62802.1371536256,57499.1482086182,51417.3553924561,35723.8862037659,27335.7247200012,38659.4832458496,24009.6200332642,22040.2499198914,46997.388420105
10314832,31135.7312431336,28475.458404541,20297.1671257019,19820.3190288544,16784.1609935761,15970.6708774567,11266.3338327408,10939.8611240387,7658.98358917236,5982.31434631348,4048.71730804444,2785.61224937439,2996.4197845459,6638.90555763245
10312855,631025.671867371,615771.301933289,572632.229484558,556976.501129151,543024.712501526,464251.042945862,332006.011417389,272551.032905579,228731.271785736,191969.077867508,160982.550085068,101135.547494888,92338.3372106552,205456.875125885
10314689,151407.053009033,172335.157897949,145192.494903565,77956.1374359131,45533.9434814453,48081.8247375488,42774.6760864258,45211.7627868653,35432.770652771,20574.2074813843,29326.6068038941,17815.3391914368,21213.6111297607,35637.5001678467
10315528,81987.5896911621,67800.7606506348,47477.6198120117,40396.7541465759,40018.8031311035,36325.455406189,27876.3391227722,27408.640707016,20817.2970714569,16721.5756807327,11278.4354667664,8340.94731807709,7982.50133562088,19937.950053215
10314932,270359.286231995,263147.024009705,217529.978393555,187463.24974823,143639.197166443,122469.188106537,113805.1407547,77780.5347976685,61629.795583725,56565.519947052,45276.7297725678,32451.0602340698,22144.1443014145,37921.3971309662
10314341,425704.702082038,404510.113414645,389621.772421003,355543.18968451,305376.652663589,249413.31149447,214500.724464655,205551.65187031,178649.809661984,146569.449020773,119749.186757773,87132.4110853672,62639.2087935657,132328.047306448
10314379,80937.4470214844,73781.6365661621,58536.6110534669,52127.4275512695,30872.5586547852,24471.6126251221,22025.7610321045,20138.2824249268,13926.5402069092,19200.3879394531,11858.0386734009,7903.83420944214,7716.57943725586,16933.3316040039
10315516,584466.149932862,587332.871063232,586547.038879395,579690.727996827,518511.129150391,412095.497467041,304599.331100464,258788.754592896,243033.898757935,206294.062286377,183310.754478455,105028.517440796,116254.52922821,217884.27331543
10315836,362189.685752869,342849.568788529,304510.689113617,280509.56303215,264939.401216507,232441.014827728,192906.32416296,174177.050305843,142368.003153801,112850.63383913,83158.4132499695,57266.9922130108,38633.4555170536,78233.4412679672
10313797,478166.626098633,468414.208618164,419228.188125611,357978.89112854,210842.92149353,171665.394817352,149606.084156036,134289.309204102,112639.325218201,109151.16954422,97030.1958789826,75784.0699863434,78499.8971920014,169078.746639252
10314099,39639.5514068603,35840.3592529298,28777.08959198,24724.7503356934,24723.887840271,21738.2810058594,15898.83045578,14869.1030349731,11259.0019836426,8588.58903312683,6117.32087421417,4163.6670036316,4155.28648853302,8552.39711380004
