admin2_code,A0004,A0509,A1014,A1519,A2024,A2529,A3034,A3539,A4044,A4549,A5054,A5559,A6064,A65PL
10002308,2457.54956054688,2104.900390625,2369.52331542969,2674.97521972656,2905.93957519531,2603.45629882813,2009.44940185547,1655.44250488281,1415.53326416016,1226.44799804688,988.109619140625,752.048553466797,511.793930053711,1203.40441894531
10002456,3093.70733642578,2642.3002319336,3051.533203125,3499.9704284668,3797.01895141602,3326.56686401367,2533.39749145507,2029.49848937989,1761.51028442383,1514.37263488769,1225.06126403809,946.969955444336,589.801864624024,1566.27592468261
10002458,4021.62585449219,3431.49572753906,4013.79016113281,4641.44775390625,5031.568359375,4359.373046875,3295.81970214844,2602.59216308594,2276.80444335938,1951.01623535156,1580.69030761719,1230.98364257813,731.167144775391,2068.13500976563
10002434,2803.083984375,2391.76171875,2797.62255859375,3235.10144042969,3507.01672363281,3038.49475097656,2297.19519042969,1814.01379394531,1586.93884277344,1359.86358642578,1101.74542236328,857.998962402344,509.625442504883,1441.49566650391
10002451,13587.9750976562,11594.0864257813,13561.5,15682.18359375,17000.294921875,14729.1303710938,11135.6743164063,8793.44775390625,7692.7001953125,6591.95068359375,5340.72045898438,4159.15747070313,2470.41394042969,6987.6630859375
10002459,2843.76412582398,2426.47245788575,2838.22327804566,3282.05116271973,3557.91275787354,3082.59126281739,2330.53343582153,1840.33982849121,1609.96944618225,1379.59872055054,1117.73459434509,870.450770378113,517.021441459656,1462.41553878784
10002433,94.5284118652344,80.6573867797852,94.3442306518555,109.09733581543,118.267135620117,102.467166900635,77.468318939209,61.1739902496338,53.5163421630859,45.8586826324463,37.1541633605957,28.9343004226685,17.1861009597778,48.6115627288818
10002773,787.933555603026,707.31356048584,844.479438781739,1002.80788421631,998.95418548584,852.50700378418,642.672164916992,537.119747161866,458.247440338134,327.325508117675,293.341484069825,232.231058120728,153.791767120361,429.89345550537
10002777,147.74488067627,133.224609375,159.535774230957,190.385498046875,189.09098815918,160.845863342285,121.168571472168,101.29874420166,86.3417816162109,60.7636451721191,55.0709571838379,43.7479572296143,29.1341114044189,81.1793594360352
10002775,338.677627563476,305.392608642578,365.706043243409,436.423290252685,433.455875396728,368.709186553955,277.756393432618,232.208505630493,197.922452926636,139.2893409729,126.239915847778,100.284045219421,66.7845239639283,186.088571548462
10002774,700.175178527832,631.36238861084,756.0531539917,902.252513885498,896.117782592774,762.261798858642,574.22785949707,480.063087463379,409.180814743042,287.963914871216,260.985803604126,207.325162887574,138.068949699402,384.71568107605
10002767,3314.44583511353,2977.23196029663,3553.2740097046,4214.97428894043,4185.47094726563,3574.59244155884,2695.26417160034,2259.54552078247,1925.95434570313,1370.27886581421,1229.18854904175,972.425956726074,646.194698333741,1808.03189659119
10002770,824.983285903931,740.06181526184,876.094190597534,1033.14554214478,1023.45302963257,873.464231491089,656.445407867433,551.211807250977,467.727352142334,335.10215473175,298.189882278442,236.856017112732,157.246983528137,438.566951751709
10002169,610.765148162842,505.942716598511,603.591646194459,694.658899307251,706.128028869629,643.652088165284,497.092685699463,417.100729942322,328.675114631653,271.069490432739,219.32479429245,168.443687438965,118.224146127701,307.685273170471
10002173,6089.76136589051,4989.873336792,6029.35074615478,6975.64576339721,7141.23043060303,6570.29273033143,5111.46946907043,4278.29958915711,3357.31726741791,2791.02639865875,2256.405459404,1718.01573085785,1216.44170331955,3147.96521759033
10001878,27073.5645103455,23659.6605091096,23932.5562381745,24423.9631423951,22785.1144866944,19309.269203186,13367.7097015381,11861.2477273941,9047.91453647614,7955.5993976593,5571.68894433976,4861.02980518342,3084.94439196586,8135.14726543427
10001882,1563.68654441834,1365.90194511414,1383.49746513367,1413.43783187866,1319.75586891174,1119.28261184692,775.9209690094,687.914220809937,524.949664115906,461.32679271698,323.656631469727,281.87916636467,179.089935064316,472.212802410126
10002131,393.277868270874,333.355060577393,376.132524490357,414.718154907227,406.506233215332,342.013648986817,257.523838043213,202.102089881897,162.554390907288,147.058304786682,115.27584028244,85.5893034934997,52.5011858940125,147.058304786682
10002146,1593.53202438354,1350.72938156128,1524.06038665771,1680.40647888183,1647.13232803345,1385.81328964234,1043.46703529358,818.902284622193,658.658050537109,595.869077682495,467.088936805725,346.801355361939,212.730820178986,595.869077682495
10002135,3401.32669067384,2883.07467651367,3253.04244995118,3586.75643920899,3515.73425292969,2957.95976257324,2227.23612976074,1747.91227722168,1405.87768554688,1271.85733795166,996.981575012207,740.232795715332,454.064918518066,1271.85733795166
10002143,1662.07486724854,1408.55047607422,1590.06064605713,1754.19532012939,1719.92662811279,1447.53494262695,1089.95287322998,855.555995941163,688.344295501709,622.604822158814,488.048931121826,362.707221984863,222.448823928833,623.271886825562
10002126,158.845779418945,133.417839050293,153.101684570313,171.951881408691,171.36368560791,145.311904907227,111.019493103027,87.0773239135742,71.9311408996582,64.6887054443359,50.7999744415283,38.4097633361816,23.5084323883057,64.8908786773682
10001620,1004.10015869141,867.907043457031,1019.77542114258,1166.52825927734,1149.17767333984,960.089324951172,754.860198974609,611.412689208984,541.501098632813,480.115249633789,379.6708984375,295.62141418457,184.192420959473,502.388717651367
10001643,454.111663818359,392.310653686523,461.01676940918,527.463195800781,519.876861572266,434.477127075195,341.605514526367,276.578796386719,244.896049499512,217.145217895508,171.709617614746,133.692657470703,83.2809982299805,227.10920715332
10001649,352.213813781739,305.274532318115,358.455406188965,409.624435424804,402.486824035644,335.687656402588,263.921178817749,214.214748382568,189.952577590943,168.374042510986,133.176604270935,103.714097976685,64.6964416503906,176.628337860107
10001625,120.160907745361,104.700290679932,122.78316116333,140.035453796387,136.902992248535,113.801055908203,89.4651184082031,72.9128875732422,64.8088188171387,57.416675567627,45.4326190948486,35.3944892883301,22.1289720535278,60.5254096984863
10001614,148.464752197266,129.362396240234,151.704681396484,173.02074432373,169.150428771973,140.606842041016,110.538581848145,90.0874824523926,80.0745048522949,70.9411468505859,56.1342525482178,43.7316436767578,27.3414421081543,74.7821426391602
10001647,1615.7385559082,1407.84806823731,1650.99857330322,1882.98083496094,1840.86025238037,1530.22109222412,1202.98893356323,980.420036315919,871.449054718018,772.050914764405,610.907815933227,475.930488586425,297.556305885315,813.852371215821
10001608,1647.76890182495,1435.62839889526,1682.79347229004,1921.30445098877,1882.82726287842,1565.89183044434,1229.02398681641,1000.91902923584,888.442180633545,785.129493713379,622.544965744018,485.477819442749,303.420196533203,828.388683319092
10001606,2391.80346679688,2084.04296875,2443.87756347656,2787.5361328125,2725.76806640625,2265.90588378906,1781.08862304688,1451.46990966797,1289.98303222656,1142.58905029297,904.274810791016,704.542114257813,440.472763061523,1204.55041503906
10002410,4089.83755874634,3553.41657066345,4104.69070053101,4845.51374816895,5095.58688354492,4298.34521102905,3219.25063323974,2566.37137413025,2183.40426635742,1776.90468597412,1508.66411781311,1213.67968082428,750.401598930359,1932.83177185059
10002409,237.21700668335,206.100322723389,238.076076507569,281.052421569824,295.56079864502,249.315288543701,186.723987579346,148.8542137146,126.638242721558,103.062093734741,87.5037517547607,70.3943462371826,43.5251798629761,112.105983734131
10002400,456.967010498047,402.269020080566,467.873546600342,544.531967163086,565.095123291016,478.276630401611,358.231126785279,287.658542633057,248.637531280518,204.641641616821,172.931833267212,135.413187026978,83.4934806823731,219.566297531128
10002671,4382.14554977417,4064.51947975159,4851.75874710083,5345.03398895264,5250.83892059326,4507.73958969117,3377.39211463928,2794.47087287903,2569.22047042847,2203.35916519165,1830.6718711853,1290.98100948334,786.783987522125,2247.95414733887
10002347,532.471561431885,438.970733642578,473.598194122315,494.563640594482,544.925819396973,529.739025115967,466.222305297852,413.297420501709,374.297813415527,300.107215881348,248.567949295044,196.644882202149,131.678206443787,303.272371292115
10002355,7131.50842285157,5878.8012084961,6342.28466796875,6622.96777343751,7296.13781738282,7098.43237304688,6248.63348388672,5539.26293945313,5016.06301879882,4020.59912109376,3331.10543823242,2635.51193237305,1765.72514343262,4068.59515380859
10002366,12855.8759727478,10597.9259662628,11433.6360797882,11939.6946868896,13154.110578537,12793.8861026764,11261.3641700745,9982.95107460022,9040.36924743652,7247.07692527771,6003.61003684998,4749.79132270813,3181.61917209626,7329.83543586731
10002367,11452.7377929688,9442.2119140625,10187.3706054688,10638.4516601563,11723.3862304687,11389.4692382813,10022.1704101563,8884.5126953125,8046.7939453125,6453.36889648438,5343.830078125,4227.26098632813,2829.5,6514.29370117188
10002359,35514.1484375,29279.646484375,31590.33203125,32989.103515625,36353.41015625,35317.958984375,31078.0576171875,27550.259765625,24952.552734375,20011.451171875,16570.84765625,13108.4443359375,8774.083984375,20200.3740234375
10002370,11399.7407226563,9398.51806640625,10140.2290039063,10589.2221679688,11669.1362304688,11336.7646484375,9975.79248046875,8843.3994140625,8009.55737304687,6423.50610351563,5319.1015625,4207.69946289063,2816.40649414063,6484.14868164063
10002353,5940.89685058594,4897.94177246094,5284.55200195313,5518.5380859375,6081.33630371094,5908.00042724609,5198.55218505859,4608.26800537109,4173.54895019531,3347.10516357422,2771.68670654297,2192.55770874024,1467.60859680176,3378.96008300782
10002258,4807.13421630859,3928.90580749512,4320.65516662597,4505.85263061524,4970.50482177735,4696.87016296387,3919.83639526367,3284.46218109131,2750.24343872071,2207.41059875488,1887.9536895752,1496.04887771607,1032.85810470581,2506.50442504883
10002227,786.340545654297,642.820892333984,706.582550048828,736.893524169922,812.862762451172,768.642822265625,642.360015869141,539.066192626953,452.419357299805,363.113708496094,310.265289306641,245.847480773926,169.579574584961,410.931045532227
